artist,track,album_name,album_type,album_date,album_tracks,album_pic,genres,alphaname
Franco Battiato,Odore di polvere da sparo,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,I'm that,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Conforto alla vita,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,23 coppie di cromosomi,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Franco Battiato,Apparenza e realtà,Universi paralleli di Franco Battiato,Compilation,2018-09-28,Atlantide - Live 2003 (03:10)/Strani Giorni - Live 2003 (03:44)/Shock In My Town - Live 2003 (03:56)/E ti vengo a cercare - Live 2003 (03:46)/La cura - Live 2003 (04:07)/Mesopotamia - Live 2003 (04:21)/Lode All'Inviolato - Live 2003 (03:10)/Stranizza D'Amuri - Live 2003 (02:13)/La stagione dell'amore - Live 2003 (02:50)/Povera Patria - Live 2003 (03:46)/Medley Last Summer Dance - Live 2003 (08:23)/L'animale - Live 2003 (02:54)/L'era del cinghiale bianco - Live 2003 (03:02)/Cuccuruccuccu - Live 2003 (04:11)/Centro di gravità permanente - Live 2003 (04:15)/Auto Da Fè - live (03:56)/Voglio vederti danzare - live (03:27)/Insieme a te non ci sto piu' (03:12)/Perduto amore (03:17)/Il cielo in una stanza (03:11)/Se mai (03:06)/Ritornerai (03:25)/Col tempo sai (03:34)/Impressioni di settembre (03:40)/Le tue radici (03:20)/Hey Joe (03:34)/Se tu sapessi (03:17)/Sigillata con un bacio (Sealed with a Kiss) - Italian Version (03:20)/Come un sigillo (03:04)/Beim schlafengehen (02:54)/La Mer (03:00)/Prologo (02:26)/Running Against The Grain (03:42)/Bist Du Bei Mir (04:19)/La quiete dopo un addio (03:54)/Personalità Empirica (03:34)/Il cammino interminabile (03:44)/Lontananze D'Azzurro (03:29)/Sarcofagia (03:42)/Scherzo in minore (03:21)/Il Potere Del Canto (04:03)/Tra sesso e castità (03:25)/Le aquile non volano a stormi (03:26)/Ermeneutica (03:34)/Fortezza Bastiani (03:20)/Odore di polvere da sparo (03:28)/I'm that (03:32)/Conforto alla vita (03:22)/23 coppie di cromosomi (03:33)/Apparenza e realtà (03:38,https://i.scdn.co/image/ab67616d00001e021773a7b8623a39d8da4ed9e6,Italian Singer-songwriter/Singer-songwriter,
Myrath,Mersal,Shehili,Album,2019-05-03,Asl (01:09)/Born to Survive (03:34)/You've Lost Yourself (04:52)/Dance (03:47)/Wicked Dice (04:11)/Monster in My Closet (04:49)/Lili Twil (03:46)/No Holding Back (04:42)/Stardust (04:01)/Mersal (03:43)/Darkness Arise (04:32)/Shehili (04:20,https://i.scdn.co/image/ab67616d00001e02d4dcbed2d9cbc5ac52499400,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Myrath,Darkness Arise,Shehili,Album,2019-05-03,Asl (01:09)/Born to Survive (03:34)/You've Lost Yourself (04:52)/Dance (03:47)/Wicked Dice (04:11)/Monster in My Closet (04:49)/Lili Twil (03:46)/No Holding Back (04:42)/Stardust (04:01)/Mersal (03:43)/Darkness Arise (04:32)/Shehili (04:20,https://i.scdn.co/image/ab67616d00001e02d4dcbed2d9cbc5ac52499400,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Franco Battiato,L'era del cinghiale bianco - Live,Torneremo Ancora,Album,2019-10-18,Torneremo ancora (03:37)/Come un cammello in una grondaia (03:26)/Le sacre sinfonie del tempo (03:41)/Lode all'inviolato (03:07)/L'animale (03:05)/Tiepido aprile (03:14)/Povera patria (03:53)/Te lo leggo negli occhi (03:05)/Perduto amor (02:28)/Prospettiva Nevsky (03:22)/La cura (04:04)/I treni di Tozeur (02:59)/E ti vengo a cercare (03:48)/Le nostre anime (04:06)/L'era del cinghiale bianco - Live (03:26,https://i.scdn.co/image/ab67616d00001e02f9d0ea5a63d6a1403dd13706,Italian Singer-songwriter/Singer-songwriter,
John Coltrane,"A Love Supreme, Pt. I – Acknowledgement - Live",A Love Supreme: Live In Seattle,Album,2021-10-22,"A Love Supreme, Pt. I – Acknowledgement - Live (21:53)/Interlude 1 - Live (02:28)/A Love Supreme, Pt. II – Resolution - Live (11:05)/Interlude 2 - Live (06:23)/A Love Supreme, Pt. III – Pursuance - Live (15:27)/Interlude 3 - Live (06:31)/Interlude 4 - Live (04:20)/A Love Supreme, Pt. IV - Psalm - Live (07:21",https://i.scdn.co/image/ab67616d00001e02ab152bc5ac7e515235771075,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
John Coltrane,Interlude 1 - Live,A Love Supreme: Live In Seattle,Album,2021-10-22,"A Love Supreme, Pt. I – Acknowledgement - Live (21:53)/Interlude 1 - Live (02:28)/A Love Supreme, Pt. II – Resolution - Live (11:05)/Interlude 2 - Live (06:23)/A Love Supreme, Pt. III – Pursuance - Live (15:27)/Interlude 3 - Live (06:31)/Interlude 4 - Live (04:20)/A Love Supreme, Pt. IV - Psalm - Live (07:21",https://i.scdn.co/image/ab67616d00001e02ab152bc5ac7e515235771075,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
John Coltrane,"A Love Supreme, Pt. II – Resolution - Live",A Love Supreme: Live In Seattle,Album,2021-10-22,"A Love Supreme, Pt. I – Acknowledgement - Live (21:53)/Interlude 1 - Live (02:28)/A Love Supreme, Pt. II – Resolution - Live (11:05)/Interlude 2 - Live (06:23)/A Love Supreme, Pt. III – Pursuance - Live (15:27)/Interlude 3 - Live (06:31)/Interlude 4 - Live (04:20)/A Love Supreme, Pt. IV - Psalm - Live (07:21",https://i.scdn.co/image/ab67616d00001e02ab152bc5ac7e515235771075,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
Banco Del Mutuo Soccorso,Serve Orlando Adesso,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Non Mi Spaventa Più L'Amore,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Non Serve Tremare,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Le Anime Deserte Del Mondo,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,L'Isola Felice,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,La Maldicenza,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Cadere O Volare,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Il Paladino,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,L'Amore Accade,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
Banco Del Mutuo Soccorso,Non Credere Alla Luna,Orlando: Le Forme dell'Amore,Album,2022-09-23,Proemio (02:10)/La Pianura Rossa (06:39)/Serve Orlando Adesso (04:11)/Non Mi Spaventa Più L'Amore (04:11)/Non Serve Tremare (04:06)/Le Anime Deserte Del Mondo (04:43)/L'Isola Felice (04:00)/La Maldicenza (06:06)/Cadere O Volare (05:05)/Il Paladino (02:51)/L'Amore Accade (03:41)/Non Credere Alla Luna (06:55)/Moon Suite (11:04)/Come È Successo Che Sei Qui (03:29)/Cosa Vuol Dire Per Sempre (06:45,https://i.scdn.co/image/ab67616d00001e021067e0a76e71eb3c768dba1a,Progressive Rock/Italian Singer-songwriter/Symphonic Rock/Art Rock,
John Coltrane,My Favorite Things (feat. Eric Dolphy) - Live,Evenings At The Village Gate: John Coltrane with Eric Dolphy (Live),Album,2023-07-14,My Favorite Things (feat. Eric Dolphy) - Live (15:53)/When Lights Are Low (feat. Eric Dolphy) - Live (15:27)/Impressions (feat. Eric Dolphy) - Live (10:12)/Greensleeves (feat. Eric Dolphy) - Live (16:02)/Africa (feat. Eric Dolphy) - Live (22:26,https://i.scdn.co/image/ab67616d00001e0278de45792d9fd6b7f8d250e0,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
John Coltrane,When Lights Are Low (feat. Eric Dolphy) - Live,Evenings At The Village Gate: John Coltrane with Eric Dolphy (Live),Album,2023-07-14,My Favorite Things (feat. Eric Dolphy) - Live (15:53)/When Lights Are Low (feat. Eric Dolphy) - Live (15:27)/Impressions (feat. Eric Dolphy) - Live (10:12)/Greensleeves (feat. Eric Dolphy) - Live (16:02)/Africa (feat. Eric Dolphy) - Live (22:26,https://i.scdn.co/image/ab67616d00001e0278de45792d9fd6b7f8d250e0,Jazz/Hard Bop/Free Jazz/Bebop/Cool Jazz/Jazz Blues,
Myrath,To the Stars,Karma,Album,2024-03-08,To the Stars (03:58)/Into the Light (04:55)/Candles Cry (04:07)/Let It Go (04:25)/Words Are Failing (04:45)/Wheel of Time (04:19)/Temple Walls (03:32)/Child of Prophecy (04:27)/The Empire (04:29)/Heroes (04:12)/Carry On (04:28,https://i.scdn.co/image/ab67616d00001e02d2d5ac8e23f134efc04f02f1,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Myrath,Into the Light,Karma,Album,2024-03-08,To the Stars (03:58)/Into the Light (04:55)/Candles Cry (04:07)/Let It Go (04:25)/Words Are Failing (04:45)/Wheel of Time (04:19)/Temple Walls (03:32)/Child of Prophecy (04:27)/The Empire (04:29)/Heroes (04:12)/Carry On (04:28,https://i.scdn.co/image/ab67616d00001e02d2d5ac8e23f134efc04f02f1,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Myrath,Candles Cry,Karma,Album,2024-03-08,To the Stars (03:58)/Into the Light (04:55)/Candles Cry (04:07)/Let It Go (04:25)/Words Are Failing (04:45)/Wheel of Time (04:19)/Temple Walls (03:32)/Child of Prophecy (04:27)/The Empire (04:29)/Heroes (04:12)/Carry On (04:28,https://i.scdn.co/image/ab67616d00001e02d2d5ac8e23f134efc04f02f1,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Myrath,Let It Go,Karma,Album,2024-03-08,To the Stars (03:58)/Into the Light (04:55)/Candles Cry (04:07)/Let It Go (04:25)/Words Are Failing (04:45)/Wheel of Time (04:19)/Temple Walls (03:32)/Child of Prophecy (04:27)/The Empire (04:29)/Heroes (04:12)/Carry On (04:28,https://i.scdn.co/image/ab67616d00001e02d2d5ac8e23f134efc04f02f1,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
Myrath,Words Are Failing,Karma,Album,2024-03-08,To the Stars (03:58)/Into the Light (04:55)/Candles Cry (04:07)/Let It Go (04:25)/Words Are Failing (04:45)/Wheel of Time (04:19)/Temple Walls (03:32)/Child of Prophecy (04:27)/The Empire (04:29)/Heroes (04:12)/Carry On (04:28,https://i.scdn.co/image/ab67616d00001e02d2d5ac8e23f134efc04f02f1,Progressive Metal/Folk Metal/Power Metal/Symphonic Metal/Melodic Metal,
